,date_time,open,high,low,close
0,12/11/2019 15:52:00,107020.0,107025.0,106975.0,106975.0
1,12/11/2019 15:53:00,106975.0,106990.0,106955.0,106965.0
2,12/11/2019 15:54:01,106965.0,106980.0,106940.0,106980.0
3,12/11/2019 15:55:00,106980.0,107010.0,106950.0,106950.0
4,12/11/2019 15:56:02,106940.0,106970.0,106925.0,106950.0
5,12/11/2019 15:57:00,106950.0,106965.0,106940.0,106955.0
6,12/11/2019 15:58:00,106955.0,106985.0,106950.0,106975.0
7,12/11/2019 15:59:01,106975.0,107025.0,106970.0,107025.0
8,12/11/2019 16:00:02,107025.0,107025.0,106965.0,106975.0
9,12/11/2019 16:01:01,106975.0,106985.0,106925.0,106985.0
10,12/11/2019 16:02:00,106985.0,107010.0,106985.0,107000.0
11,12/11/2019 16:03:00,107000.0,107005.0,106985.0,106985.0
12,12/11/2019 16:04:01,106990.0,107030.0,106990.0,107030.0
13,12/11/2019 16:05:00,107030.0,107075.0,107020.0,107050.0
14,12/11/2019 16:06:00,107050.0,107060.0,107030.0,107050.0
15,12/11/2019 16:07:00,107050.0,107065.0,107030.0,107050.0
16,12/11/2019 16:08:01,107040.0,107110.0,107030.0,107080.0
17,12/11/2019 16:09:00,107080.0,107080.0,107050.0,107060.0
18,12/11/2019 16:10:00,107065.0,107100.0,107060.0,107080.0
19,12/11/2019 16:11:01,107085.0,107085.0,107040.0,107055.0
20,12/11/2019 16:12:00,107055.0,107085.0,107050.0,107075.0
21,12/11/2019 16:13:01,107075.0,107080.0,107065.0,107075.0
22,12/11/2019 16:14:01,107075.0,107075.0,107035.0,107035.0
23,12/11/2019 16:15:00,107035.0,107075.0,106980.0,106980.0
24,12/11/2019 16:16:00,106980.0,107005.0,106970.0,106980.0
25,12/11/2019 16:17:01,106980.0,106990.0,106960.0,106960.0
26,12/11/2019 16:18:01,106960.0,106990.0,106925.0,106990.0
27,12/11/2019 16:19:00,106990.0,106990.0,106970.0,106985.0
28,12/11/2019 16:20:02,106985.0,106995.0,106975.0,106990.0
29,12/11/2019 16:21:01,106990.0,106990.0,106950.0,106950.0
30,12/11/2019 16:22:01,106950.0,106985.0,106945.0,106965.0
31,12/11/2019 16:23:00,106955.0,106980.0,106955.0,106975.0
32,12/11/2019 16:24:00,106975.0,106985.0,106960.0,106975.0
33,12/11/2019 16:25:00,106975.0,106995.0,106975.0,106985.0
34,12/11/2019 16:26:00,106980.0,106995.0,106965.0,106965.0
35,12/11/2019 16:27:01,106965.0,106965.0,106810.0,106865.0
36,12/11/2019 16:28:00,106865.0,106885.0,106835.0,106850.0
37,12/11/2019 16:29:00,106855.0,106855.0,106795.0,106820.0
38,12/11/2019 16:30:00,106820.0,106840.0,106780.0,106780.0
39,12/11/2019 16:31:00,106780.0,106835.0,106765.0,106810.0
40,12/11/2019 16:32:01,106810.0,106840.0,106805.0,106840.0
41,12/11/2019 16:33:00,106845.0,106845.0,106785.0,106825.0
42,12/11/2019 16:34:00,106820.0,106820.0,106795.0,106820.0
43,12/11/2019 16:35:00,106820.0,106850.0,106805.0,106850.0
44,12/11/2019 16:36:01,106850.0,106885.0,106845.0,106885.0
45,12/11/2019 16:37:00,106875.0,106895.0,106865.0,106890.0
46,12/11/2019 16:38:02,106900.0,106905.0,106890.0,106905.0
47,12/11/2019 16:39:01,106905.0,106940.0,106905.0,106935.0
48,12/11/2019 16:40:00,106935.0,106945.0,106925.0,106945.0
49,12/11/2019 16:41:00,106935.0,106970.0,106925.0,106970.0
50,12/11/2019 16:42:00,106950.0,106965.0,106925.0,106965.0
51,12/11/2019 16:43:01,106965.0,106985.0,106950.0,106965.0
52,12/11/2019 16:44:01,106970.0,107015.0,106965.0,107010.0
53,12/11/2019 16:45:06,107010.0,107035.0,107000.0,107010.0
54,12/11/2019 16:46:03,107010.0,107090.0,107010.0,107090.0
55,12/11/2019 16:47:01,107090.0,107100.0,107060.0,107090.0
56,12/11/2019 16:48:00,107110.0,107135.0,107095.0,107125.0
57,12/11/2019 16:49:00,107125.0,107145.0,107125.0,107140.0
58,12/11/2019 16:50:00,107165.0,107190.0,107155.0,107180.0
59,12/11/2019 16:51:00,107180.0,107195.0,107130.0,107130.0
60,12/11/2019 16:52:00,107125.0,107160.0,107090.0,107145.0
61,12/11/2019 16:53:01,107145.0,107155.0,107135.0,107145.0
62,12/11/2019 16:54:00,107145.0,107145.0,107100.0,107115.0
63,12/11/2019 16:55:00,107115.0,107155.0,107115.0,107155.0
64,12/11/2019 16:56:00,107150.0,107185.0,107140.0,107165.0
65,12/11/2019 16:57:00,107165.0,107165.0,107125.0,107155.0
66,12/11/2019 16:58:00,107155.0,107170.0,107145.0,107170.0
67,12/11/2019 16:59:00,107165.0,107235.0,107165.0,107185.0
68,12/11/2019 17:00:00,107185.0,107185.0,107140.0,107160.0
69,12/11/2019 17:01:01,107160.0,107190.0,107155.0,107165.0
70,12/11/2019 17:02:01,107165.0,107180.0,107165.0,107175.0
71,12/11/2019 17:03:01,107175.0,107215.0,107175.0,107215.0
72,12/11/2019 17:04:00,107215.0,107220.0,107160.0,107165.0
73,12/11/2019 17:05:00,107165.0,107175.0,107150.0,107150.0
74,12/11/2019 17:06:00,107150.0,107165.0,107110.0,107130.0
75,12/11/2019 17:07:01,107140.0,107165.0,107140.0,107165.0
76,12/11/2019 17:08:00,107165.0,107190.0,107135.0,107135.0
77,12/11/2019 17:09:00,107135.0,107160.0,107135.0,107160.0
78,12/11/2019 17:10:00,107155.0,107165.0,107090.0,107105.0
79,12/11/2019 17:11:00,107105.0,107150.0,107055.0,107150.0
80,12/11/2019 17:12:00,107150.0,107185.0,107150.0,107150.0
81,12/11/2019 17:13:00,107150.0,107165.0,107140.0,107140.0
82,12/11/2019 17:14:00,107155.0,107280.0,107155.0,107275.0
83,12/11/2019 17:15:00,107275.0,107310.0,107265.0,107300.0
84,12/11/2019 17:16:00,107300.0,107300.0,107280.0,107280.0
85,12/11/2019 17:17:00,107280.0,107360.0,107270.0,107360.0
86,12/11/2019 17:18:00,107360.0,107380.0,107340.0,107365.0
87,12/11/2019 17:19:00,107365.0,107370.0,107330.0,107330.0
88,12/11/2019 17:20:00,107330.0,107380.0,107325.0,107380.0
89,12/11/2019 17:21:00,107380.0,107425.0,107375.0,107425.0
90,12/11/2019 17:22:00,107425.0,107465.0,107425.0,107460.0
91,12/11/2019 17:23:01,107460.0,107460.0,107365.0,107395.0
92,12/11/2019 17:24:00,107395.0,107400.0,107355.0,107375.0
93,12/11/2019 17:25:01,107375.0,107375.0,107310.0,107315.0
94,12/11/2019 17:26:00,107315.0,107325.0,107280.0,107320.0
95,12/11/2019 17:27:05,107320.0,107360.0,107315.0,107320.0
96,12/11/2019 17:28:00,107320.0,107335.0,107255.0,107255.0
97,12/11/2019 17:29:01,107250.0,107270.0,107250.0,107270.0
98,12/11/2019 17:30:00,107270.0,107300.0,107270.0,107280.0
99,12/11/2019 17:31:01,107280.0,107310.0,107280.0,107300.0
100,12/11/2019 17:32:00,107300.0,107300.0,107285.0,107295.0
101,12/11/2019 17:33:01,107295.0,107305.0,107280.0,107285.0
102,12/11/2019 17:34:00,107280.0,107330.0,107280.0,107330.0
103,12/11/2019 17:35:00,107330.0,107330.0,107295.0,107305.0
104,12/11/2019 17:36:01,107305.0,107310.0,107290.0,107295.0
105,12/11/2019 17:37:00,107295.0,107300.0,107280.0,107285.0
106,12/11/2019 17:38:01,107285.0,107290.0,107275.0,107285.0
107,12/11/2019 17:39:00,107285.0,107295.0,107280.0,107295.0
108,12/11/2019 17:40:00,107290.0,107300.0,107280.0,107300.0
109,12/11/2019 17:41:01,107300.0,107300.0,107290.0,107295.0
110,12/11/2019 17:42:01,107295.0,107300.0,107290.0,107290.0
111,12/11/2019 17:43:01,107285.0,107295.0,107285.0,107285.0
112,12/11/2019 17:44:00,107285.0,107285.0,107130.0,107130.0
113,12/11/2019 17:45:00,107130.0,107230.0,107130.0,107210.0
114,12/11/2019 17:46:00,107210.0,107215.0,107195.0,107205.0
115,12/11/2019 17:47:00,107205.0,107210.0,107145.0,107210.0
116,12/11/2019 17:48:00,107225.0,107245.0,107210.0,107215.0
117,12/11/2019 17:49:00,107215.0,107220.0,107195.0,107220.0
118,12/11/2019 17:50:01,107220.0,107240.0,107180.0,107240.0
119,12/11/2019 17:51:00,107240.0,107265.0,107205.0,107255.0
120,12/11/2019 17:52:00,107255.0,107265.0,107250.0,107265.0
121,12/11/2019 17:53:00,107265.0,107265.0,107230.0,107255.0
122,12/11/2019 17:54:00,107245.0,107250.0,107235.0,107250.0
123,12/11/2019 17:55:00,107245.0,107245.0,107225.0,107240.0
124,12/11/2019 17:56:01,107240.0,107255.0,107150.0,107150.0
125,12/11/2019 17:57:01,107130.0,107210.0,107130.0,107180.0
126,12/11/2019 17:58:00,107180.0,107205.0,107170.0,107190.0
127,12/11/2019 17:59:01,107190.0,107290.0,107190.0,107265.0
128,12/11/2019 18:00:01,107295.0,107295.0,107260.0,107275.0
129,12/11/2019 18:01:01,107275.0,107290.0,107230.0,107240.0
130,12/11/2019 18:02:00,107240.0,107265.0,107220.0,107265.0
131,12/11/2019 18:03:01,107265.0,107275.0,107220.0,107230.0
132,12/11/2019 18:04:00,107230.0,107245.0,107220.0,107220.0
133,12/11/2019 18:05:00,107220.0,107230.0,107185.0,107205.0
134,12/11/2019 18:06:01,107205.0,107225.0,107200.0,107205.0
135,12/11/2019 18:07:00,107205.0,107205.0,107170.0,107180.0
136,12/11/2019 18:08:00,107180.0,107180.0,107090.0,107090.0
137,12/11/2019 18:09:00,107090.0,107160.0,107090.0,107160.0
138,12/11/2019 18:10:01,107160.0,107195.0,107120.0,107195.0
139,12/11/2019 18:11:00,107195.0,107195.0,107150.0,107165.0
140,12/11/2019 18:12:00,107165.0,107180.0,107160.0,107175.0
141,12/11/2019 18:13:01,107175.0,107190.0,107170.0,107180.0
142,12/11/2019 18:14:00,107180.0,107200.0,107180.0,107195.0
143,12/11/2019 18:15:00,107195.0,107220.0,107160.0,107180.0
144,12/11/2019 18:16:00,107180.0,107200.0,107165.0,107200.0
145,12/11/2019 18:17:00,107190.0,107215.0,107190.0,107200.0
146,12/11/2019 18:18:00,107200.0,107205.0,107195.0,107195.0
147,12/11/2019 18:19:00,107195.0,107215.0,107195.0,107200.0
148,12/11/2019 18:20:00,107200.0,107200.0,107160.0,107185.0
149,12/11/2019 18:21:00,107185.0,107185.0,107140.0,107140.0
150,12/11/2019 18:22:00,107140.0,107165.0,107115.0,107135.0
151,12/11/2019 18:23:00,107135.0,107145.0,107100.0,107105.0
152,12/11/2019 18:24:00,107105.0,107105.0,107020.0,107080.0